id,client_id,hits_view_search,hits_view_pdp,hits_tocart,session_view,conv_tocart,revenue,ordered_units,cancellations,delivered_units,returns,adv_view_search_category,adv_view_all,adv_sum_all,position_category,rating_ssl,rating_review_avg_score_total,rating_price,rating_order_cancellation,rating_shipment_delay
2022-09-04,26652,109155,5494,168,24289,0.69,127440,11,0,15,0,11036,18164,7009.2344,116.22468976486653,100.0,4.6856046,1.03,0.0,0.0
2022-09-05,26652,106727,5635,154,24648,0.62,127876,15,0,18,0,11239,18955,7094.1597,100.48884245325682,100.0,4.683775,1.02,0.0,0.0
2022-09-06,26652,106842,6117,149,25797,0.57,171700,18,0,14,5,10846,19977,7035.4951,113.62015132057373,100.0,4.6996574,1.03,0.0,0.0
2022-09-07,26652,102476,5503,178,23347,0.76,127170,12,0,9,2,10614,18915,7036.565,97.03333883479122,100.0,4.698802,1.03,0.0,0.0
2022-09-08,26652,100217,5219,162,21708,0.74,130388,13,0,12,0,9666,16944,7056.3653,104.26741531228332,100.0,4.7010765,1.02,0.0,0.0
2022-09-09,26652,94474,4567,176,21108,0.83,125548,14,1,13,0,9119,16863,7154.8311,90.87882433507932,100.0,4.705405,1.03,0.0,0.0
2022-09-10,26652,95488,2645,172,15579,1.1,97595,12,1,11,0,9113,15140,7084.1949,94.55457050654483,100.0,4.7000246,1.03,0.0,0.0
2022-09-11,26652,93677,2652,148,15343,0.96,96208,11,1,13,0,8674,15212,7105.6526,102.0268061820602,100.0,4.700094,1.03,0.0,0.0
2022-09-12,26652,95478,2220,169,15406,1.09,129670,13,0,11,0,9133,15393,7027.5097,95.93068524637263,100.0,4.7000937,1.03,0.0,0.0
2022-09-13,26652,93249,2288,140,14993,0.93,115660,13,1,9,0,8681,15294,6931.6051,89.36724951429365,100.0,4.7004256,1.03,0.0,0.0
2022-09-14,26652,98704,2578,205,15367,1.33,59720,8,0,12,0,9328,16125,7006.9616,118.51018486819582,100.0,4.7004256,1.03,0.0,0.0
2022-09-15,26652,97607,2350,187,15418,1.21,120798,12,0,21,0,9795,14991,6968.4593,96.89638246956278,100.0,4.6982713,1.04,0.0,0.0
2022-09-16,26652,96423,2547,191,14931,1.27,130358,13,0,13,0,10184,15989,7609.4987,91.93693087842382,100.0,4.6980834,1.03,0.0,0.0
2022-09-17,26652,95665,2568,189,14537,1.3,139570,13,5,8,2,9665,14649,7084.4087,107.72754838943966,100.0,4.698084,1.04,0.0,0.0
2022-09-18,26652,95621,2455,227,15556,1.45,115921,12,0,16,0,9340,14980,7028.2005,95.3412315422292,100.0,4.7110114,1.03,0.0525387499238568,0.0
2022-09-19,26652,129106,2789,154,21570,0.71,82220,8,1,13,0,26927,43899,13046.7438,91.5706993006993,100.0,4.6746907,1.03,0.0,0.0
2022-09-20,26652,126551,2953,187,21775,0.85,117360,14,1,13,0,25585,42143,13273.875,91.66951169119848,100.0,4.7084956,1.02,0.0,0.0
2022-09-21,26652,124224,2875,200,19879,1.0,194570,20,1,3,1,26388,41631,13054.1414,85.77590839876989,100.0,4.6768537,1.02,0.0,0.0
2022-09-22,26652,123929,2513,177,20252,0.87,114170,12,3,5,0,26048,41946,13011.6099,79.13982234828693,100.0,4.704243,1.02,0.0,0.0
2022-09-23,26652,121717,2266,172,20057,0.85,119670,12,0,16,0,25955,41333,13056.2821,72.23831861945922,100.0,4.704243,1.02,0.0,0.0
2022-09-24,26652,121226,2716,182,20999,0.86,84300,9,1,13,0,24851,42295,13119.5354,72.06936717396968,100.0,4.704243,1.03,0.0,0.0
2022-09-25,26652,124104,3135,214,22135,0.96,143439,17,1,9,1,25478,42001,13125.1803,78.70543880060677,100.0,4.7054815,1.03,0.0,0.0
2022-09-26,26652,83708,1823,120,13467,0.89,101580,11,1,10,0,7032,15948,7234.4718,86.65427074855485,100.0,4.7054815,1.03,0.0,0.0
2022-09-27,26652,74560,1805,112,12339,0.9,75590,8,1,7,0,7203,19469,12029.107,94.06523151155238,100.0,4.699998,1.03,0.0,0.0
2022-09-28,26652,66632,1903,113,11128,1.01,94680,12,0,10,0,4540,11935,7061.0629,83.03831744309227,100.0,4.6999984,1.03,0.0,0.0
2022-09-29,26652,66509,1914,122,10690,1.14,71079,12,1,15,0,4585,12245,7127.221,89.12405595494536,100.0,4.6999974,1.02,0.0,0.0
2022-09-30,26652,61147,2153,110,10277,1.07,99907,12,2,8,0,3515,11578,7073.1704,92.17821222737032,100.0,4.699998,1.02,0.0,0.0
2022-10-01,26652,60342,1843,107,11051,0.96,61820,8,0,24,0,2988,11278,7120.944,107.77122350566334,100.0,4.6999974,1.03,0.0,0.0
2022-09-02,142461,16931,1149,80,6323,1.26,77880,14,1,28,0,4256,11092,750.5105,113.59455621301775,100.0,4.9074836,0.0,0.0,0.0
2022-09-03,142461,17297,1251,96,5810,1.65,46500,14,1,17,1,4771,10795,752.4653,126.85612774451096,100.0,4.9028573,0.0,0.0,0.0
2022-09-04,142461,19841,1090,107,6493,1.64,33460,8,0,15,0,4627,10806,757.3439,135.9869856710924,100.0,4.907483,0.0,0.0,0.0
2022-09-05,142461,20615,1509,126,7628,1.65,71600,23,0,13,1,4876,12510,755.4492,119.39106677679648,100.0,4.909635,0.0,0.0,0.0
2022-09-06,142461,19435,1560,118,7872,1.49,58050,19,2,6,0,4592,13178,750.9008,110.81627703294484,100.0,4.9096346,0.0,0.0,0.0
2022-09-07,142461,19106,1333,86,8141,1.05,26790,8,0,27,1,4650,13790,753.2123,117.54793857221917,100.0,4.915528,0.0,0.0,0.0
2022-09-08,142461,18359,1551,122,8106,1.5,88080,29,3,11,0,4592,13076,753.3344,108.76625263310817,100.0,4.8747725,0.0,0.0,0.0
2022-09-09,142461,16529,1255,85,7718,1.1,31620,10,1,14,0,4276,12969,741.5974,112.73688076389456,100.0,4.849271,0.0,0.0,0.0
2022-09-10,142461,17866,1183,102,6322,1.61,31210,12,0,20,1,4679,11475,753.5969,112.12057329187836,100.0,4.8458695,0.0,0.0,0.0
2022-09-11,142461,19640,1466,100,7011,1.42,27240,9,0,21,0,4749,12808,755.3164,128.04915720905245,100.0,4.850992,0.0,0.0,0.0
2022-09-12,142461,18362,1484,104,7346,1.41,44670,14,0,11,3,4301,12589,747.9394,107.66275513832586,100.0,4.8540335,0.0,0.0,0.0
2022-09-13,142461,18956,1501,116,7319,1.58,62220,15,0,11,0,4144,12453,746.7978,110.72117202268431,100.0,4.854033,0.0,0.0,0.0
2022-09-14,142461,20149,1701,125,7772,1.6,89480,22,1,18,2,4070,13242,757.522,103.93307625326533,100.0,4.8541074,0.0,0.0,0.0
2022-09-15,142461,18740,1666,132,7173,1.84,106750,31,2,15,1,4096,12872,759.7023,90.31350723845944,100.0,4.8541074,0.0,0.0,0.0
2022-09-16,142461,16464,1397,119,6327,1.88,89710,18,4,10,0,4057,12390,753.4098,95.92528411380673,100.0,4.8490057,0.0,0.0,0.0
2022-09-17,142461,16382,1149,75,6063,1.23,47630,10,1,16,0,4263,11664,752.6882,115.00577605412988,100.0,4.8490057,0.0,0.0,0.0
2022-09-18,142461,19120,1508,116,6911,1.67,37810,11,1,14,0,4521,12700,768.1831,121.88574559901365,100.0,4.845118,0.0,0.0,0.0
2022-09-19,142461,17899,1477,103,6877,1.49,78040,21,0,8,2,3964,11512,767.3151,122.78679583781845,100.0,4.8283334,0.0,0.0,0.0
2022-09-20,142461,17526,1349,105,6890,1.52,89380,29,1,7,0,4237,14598,997.892,107.16329294905562,100.0,4.8539214,0.0,0.0,0.0
2022-09-21,142461,14548,1064,97,5229,1.85,70410,20,1,24,1,3844,10066,761.1387,130.04942077727952,100.0,4.835294,0.0,0.0,0.0
2022-09-22,142461,14861,1064,88,5460,1.61,51690,17,0,12,0,4102,12032,754.0359,124.69950738916256,100.0,4.849421,0.0,0.0,0.0
2022-09-23,142461,31002,1046,56,7195,0.77,29520,10,1,16,0,12139,27856,1894.0707,142.3665376663309,100.0,4.849421,0.0,0.0,0.0
2022-09-24,142461,27494,1081,89,7694,1.15,17360,5,0,20,1,10619,25176,1505.606,121.49973333333334,100.0,4.849421,0.0,0.0,0.0
2022-09-25,142461,28556,1325,99,8655,1.14,36190,11,2,25,0,10459,27004,1511.0525,125.48389235784936,100.0,4.849421,0.0,0.0,0.0
2022-09-26,142461,22541,1162,94,7654,1.22,63180,17,1,14,1,7649,21563,1138.3696,130.90404243889336,100.0,4.849421,0.0,0.0,0.0
2022-09-27,142461,21164,1252,80,7412,1.07,44590,15,0,8,0,7218,20772,1081.5922,101.38290549261436,100.0,4.8338785,0.0,0.0,0.0
2022-09-28,142461,22271,1137,88,7471,1.17,41740,10,2,19,1,7338,20042,1007.4661,122.61588428313132,100.0,4.8338785,0.0,0.0,0.0
2022-09-29,142461,22267,1301,83,7468,1.11,44940,16,2,13,0,7852,21762,1012.3759,110.83593479014915,100.0,4.833878,0.0,0.0,0.0
2022-09-30,142461,21155,1093,67,6990,0.95,48950,10,1,20,1,7278,20600,1013.6339,109.84333789724003,100.0,4.836138,0.0,0.0,0.0
2022-10-01,142461,20595,1098,74,7002,1.05,43380,14,0,18,2,7099,20250,1007.2543,91.4086395969176,100.0,4.833878,0.0,0.0,0.0
2022-10-02,26652,63532,1941,125,11548,1.08,24576,6,1,14,0,3956,11291,7108.3957,107.08858476554212,100.0,4.7002025,1.04,0.0,0.0
2022-10-03,26652,66551,2017,158,11809,1.33,42259,5,4,24,1,4601,11536,7145.9219,125.8491616003138,100.0,4.700903,1.03,0.0,0.0
2022-10-04,26652,67480,2097,184,12487,1.47,64910,9,0,8,0,4239,11792,7204.6952,106.46152169173752,100.0,4.711138,1.05,0.0,0.0
2022-10-05,26652,65073,2083,138,12384,1.11,114878,13,1,7,0,3837,10950,7096.9216,110.38324036511156,100.0,4.711343,1.03,0.0,0.0
2022-10-06,26652,64689,2403,186,12355,1.5,80200,10,0,7,0,3357,11059,7158.1503,117.31762661495456,100.0,4.7115345,1.03,0.0,0.0
2022-10-07,26652,61757,2368,135,11424,1.18,73978,11,2,8,0,3143,10823,7104.1459,98.79154234253784,100.0,4.711591,1.03,0.0,0.0
2022-10-08,26652,61930,1966,128,11645,1.09,37840,6,0,1,0,3076,10880,7300.7767,99.85764699495088,100.0,4.711996,1.03,0.0,0.0
2022-10-09,26652,67180,2231,130,12564,1.03,71410,7,0,9,0,3657,11262,7152.7478,131.5589811366094,100.0,4.7210526,1.03,0.0,0.0
2022-10-10,26652,63807,2048,162,11749,1.37,100220,16,0,13,0,4104,11149,7379.1804,110.8485943144338,100.0,4.721053,1.03,0.0,0.0
2022-10-11,26652,63052,2192,124,11775,1.05,82637,9,0,5,0,3507,10931,7137.8168,121.30916171130876,100.0,4.7143717,1.03,0.0,0.0
2022-10-12,26652,63386,2209,132,12036,1.09,80100,10,0,6,0,3574,10739,7040.2813,112.1771637012544,100.0,4.714372,1.03,0.0,0.0
2022-10-13,26652,65532,2232,154,11583,1.32,69570,9,0,9,0,4298,10441,7194.7115,120.05045278137128,100.0,4.713641,1.03,0.0,0.0
2022-10-14,26652,65503,2076,151,11295,1.33,61127,8,1,6,0,4671,10274,7038.2874,120.2357260217704,100.0,4.714155,1.03,0.0,0.0
2022-10-15,26652,70168,2308,123,11945,1.02,77646,12,0,7,0,4913,10850,7104.055,114.82396110660956,100.0,4.7162285,1.03,0.0,0.0
2022-10-16,26652,67992,2374,166,12553,1.32,78119,7,1,8,1,4821,10482,7104.801,111.5022365925998,100.0,4.7170496,1.02,0.0,0.0
2022-10-17,26652,67657,1911,127,11802,1.07,90009,10,0,16,0,5329,10742,7091.4581,112.73111187675346,100.0,4.718978,1.02,0.0,0.0
2022-10-18,26652,66502,2120,113,11401,0.99,75825,12,1,8,0,5117,10622,7037.1343,91.74742554265522,100.0,4.7187862,1.02,0.0,0.0
2022-10-19,26652,66949,2356,152,11186,1.35,64919,11,0,5,0,4931,10969,7123.9688,118.5847728568242,100.0,4.7227325,1.02,0.0,0.0
2022-10-20,26652,65048,2091,173,11801,1.46,56910,6,2,8,1,4023,10469,7043.4975,120.81681257411005,100.0,4.7227325,1.03,0.0,0.0
2022-10-21,26652,63174,2213,146,11552,1.26,30767,6,1,10,1,3490,10227,7091.216,124.03197293185752,100.0,4.7227325,1.04,0.0,0.0
2022-10-22,26652,65597,2172,133,11453,1.16,38920,5,0,12,0,3830,9912,7119.6,123.72860166853442,100.0,4.672281,1.05,0.0,0.0
2022-10-23,26652,65778,2034,172,12235,1.4,16780,2,0,8,0,4364,9399,7044.72,126.99615519927627,100.0,4.681927,1.02,0.0,0.0
2022-10-24,26652,65555,2259,218,11877,1.83,295402,35,0,7,0,3991,9883,7260.32,119.71452378547622,100.0,4.6818066,1.02,0.0,0.0
2022-10-25,26652,63624,1905,158,11668,1.35,84406,13,0,7,0,3652,10114,7057.7474,98.64864864864865,100.0,4.676984,1.02,0.0,0.0
2022-10-26,26652,65204,2317,166,11754,1.41,110469,13,0,5,0,4270,9934,7279.7611,99.23766395210188,100.0,4.677456,1.02,0.0,0.0
2022-10-27,26652,64648,2326,167,13303,1.25,51210,6,1,11,0,3705,11904,7206.3664,104.80669691516056,100.0,4.6774936,1.03,0.0,0.0
2022-10-28,26652,49413,1913,143,11159,1.28,120069,14,0,5,0,3081,12069,7253.9264,133.49801970786731,100.0,4.6778073,1.02,0.0,0.0
2022-10-29,26652,41206,1645,153,9883,1.54,89628,9,0,12,0,2957,10134,7374.8,149.8181347150259,100.0,4.67781,1.03,0.0,0.0
2022-10-30,26652,43761,1813,153,10669,1.43,47998,5,1,17,1,2927,10388,7285.6,172.0602698954916,100.0,4.678,1.03,0.0,0.0
2022-10-31,26652,66439,2397,174,12705,1.36,46300,4,0,29,0,3112,10621,7112.4,110.3393809259572,100.0,4.678003,1.02,0.0,0.0
2022-11-01,26652,71614,2615,164,12436,1.31,64500,10,2,14,0,6887,15319,10803.0,118.34951659384586,100.0,4.6875463,1.06,0.0,0.0
2022-10-02,142461,22264,1361,93,7468,1.24,51100,13,0,13,0,7595,22009,1007.8362,121.058899720499,100.0,4.8361945,0.0,0.0,0.0
2022-10-03,142461,24471,1628,141,8161,1.72,72040,23,2,9,0,7519,22451,990.6111,100.13614912694668,100.0,4.8333697,0.0,0.0,0.0
2022-10-04,142461,26973,2101,210,9287,2.26,77910,22,2,3,0,7396,23677,1018.1358,101.00853041834806,100.0,4.8333697,0.0,0.0,0.0
2022-10-05,142461,24159,1939,171,9240,1.85,129840,31,3,10,0,7275,23123,1008.8084,96.63930348258708,100.0,4.835036,0.0,0.0,0.0
2022-10-06,142461,25010,1814,164,9420,1.74,64400,18,3,17,0,7105,23759,1007.4485,92.17805082379223,100.0,4.8377857,0.0,0.0,0.0
2022-10-07,142461,23724,1595,121,9200,1.31,40250,12,4,20,1,7187,22709,985.1655,88.1502690935478,100.0,4.8322296,0.0,0.0,0.0
2022-10-08,142461,23849,1327,120,8893,1.34,24370,11,0,21,0,7464,21424,1005.3244,116.0821483063778,100.0,4.83223,0.0,0.0,0.0
2022-10-09,142461,27323,2043,206,10023,2.05,113020,34,1,27,0,7820,23768,1006.2043,103.0600420448136,100.0,4.8322296,0.0,0.0,0.0
2022-10-10,142461,26252,2158,162,10503,1.54,111670,28,5,10,0,7355,24924,1010.7751,104.15341059427422,100.0,4.8218656,0.0,0.0,0.0
2022-10-11,142461,27541,2052,153,10638,1.43,90210,28,5,9,0,7815,27006,1010.3558,110.02098752914937,100.0,4.8247895,0.0,0.0,0.0
2022-10-12,142461,22799,1867,141,9579,1.47,113070,33,0,19,1,5571,20374,790.5223,120.86487114000464,100.0,4.8247895,0.0,0.0,0.0
2022-10-13,142461,17024,1735,166,8997,1.84,106280,26,0,14,0,2733,18726,512.7479,103.36337555104612,100.0,4.8253274,0.0,0.0,0.0
2022-10-14,142461,16324,1618,154,8807,1.74,77910,26,4,16,3,3125,19266,514.0294,113.16646461585088,100.0,4.825328,0.0,0.0,0.0
2022-10-15,142461,18885,1642,129,8806,1.46,45250,16,1,34,0,3160,20253,515.3241,116.99898244721444,100.0,4.825551,0.0,0.0,0.0
2022-10-16,142461,20219,2061,178,10015,1.77,61410,22,0,29,0,2931,24210,513.4142,167.84787135585378,100.0,4.829201,0.0,0.0,0.0
2022-10-17,142461,22028,2479,163,10749,1.51,93680,28,2,17,0,3324,23579,502.0435,97.76689478186483,100.0,4.829201,0.0,0.0,0.0
2022-10-18,142461,22835,2585,207,10827,1.91,114834,31,4,15,2,3424,25236,501.34,94.52094173406832,100.0,4.829201,0.0,0.0,0.0
2022-10-19,142461,20857,2598,221,10955,2.01,90990,30,0,27,1,2947,25903,502.6847,105.64863204913456,100.0,4.831904,0.0,0.0,0.0
2022-10-20,142461,22195,2713,224,16361,1.36,126112,39,1,14,0,3872,40468,491.219,99.9996725427059,100.0,4.8322015,0.0,0.0,0.0
2022-10-21,142461,21081,2308,154,17079,0.9,69872,21,0,23,2,3527,38109,504.1344,133.36777942349323,100.0,4.832202,0.0,0.0,0.0
2022-10-22,142461,19654,2217,165,13562,1.21,71240,24,0,23,0,2972,28667,507.4314,104.92398081534772,100.0,4.8300867,0.0,0.0,0.0
2022-10-23,142461,20982,2569,202,16157,1.25,65360,21,0,26,0,3143,34252,500.43,101.24334323672852,100.0,4.83165,0.0,0.0,0.0
2022-10-24,142461,22561,2857,234,15183,1.54,133772,34,3,22,0,3764,31580,514.1136,106.27781028887588,100.0,4.8601236,0.0,0.0,0.0
2022-10-25,142461,20915,2782,213,14706,1.44,92650,27,2,19,3,3076,31602,506.2302,104.15959414765402,100.0,4.85699,0.0,0.0,0.0
2022-10-26,142461,19971,2861,231,13293,1.73,116162,32,6,24,0,3177,28933,511.3273,105.88638799571277,100.0,4.858799,0.0,0.0,0.0
2022-10-27,142461,19801,2778,171,13370,1.27,70552,19,1,32,0,2881,27754,515.6844,90.75898345153664,100.0,4.8581123,0.0,0.0,0.0
2022-10-28,142461,18431,2271,176,11397,1.54,60490,20,3,34,0,3450,22973,509.9136,102.96021361815754,100.0,4.8587084,0.0,0.0,0.0
2022-10-29,142461,19600,2122,156,10229,1.52,83570,23,0,29,0,3373,19337,516.5958,107.64596043630984,100.0,4.8587084,0.0,0.0,0.0
2022-10-30,142461,19225,1985,143,10863,1.31,37300,12,0,33,1,2789,18421,518.9058,107.53492333901193,100.0,4.859137,0.0,0.0,0.0
2022-10-31,142461,19545,2341,170,11500,1.47,64480,16,0,18,0,2877,21155,504.483,123.02279817614593,100.0,4.856422,0.0,0.0,0.0
2022-11-01,142461,19977,2449,165,12842,1.28,75412,22,0,13,0,3649,24966,490.0854,97.52921362077412,100.0,4.854418,0.0,0.0,0.0
2022-11-02,26652,64436,2564,180,12976,1.38,90909,9,2,7,0,2236,12495,7971.96,142.23991822131356,100.0,4.696073,1.05,0.0,0.0
2022-11-03,26652,67384,2544,193,13422,1.43,107628,15,0,11,2,3501,12943,8184.0,131.89057124860702,100.0,4.6963015,1.04,0.0,0.0
2022-11-04,26652,69591,2809,236,14669,1.6,89139,17,0,5,1,4246,13427,8596.2,139.7699413790744,100.0,4.705351,1.05,0.0,0.0
2022-11-05,26652,77862,3305,283,15180,1.86,74230,14,0,3,0,5552,12809,8235.6,125.0227843098508,100.0,4.704887,1.05,0.0,0.0
2022-11-06,26652,75589,3543,311,17880,1.73,119530,15,2,9,1,3840,13849,8328.8,145.5557032071243,100.0,4.7048874,1.05,0.0,0.0
2022-11-07,26652,74859,3526,323,15241,2.11,44180,9,0,15,0,4432,13110,8161.6,128.74501302719426,100.0,4.719161,1.04,0.0,0.0
2022-11-08,26652,74710,3442,346,17451,1.98,161921,24,0,3,0,2270,13668,8132.0,142.8350107044959,100.0,4.722942,1.03,0.0,0.0
2022-11-09,26652,101923,4764,336,20140,1.66,97050,23,3,6,0,3846,23869,17777.76,118.27404704358403,100.0,4.72485,1.03,0.0,0.0
2022-11-10,26652,105261,5431,404,24683,1.63,269610,48,6,9,0,2877,24276,17462.32,116.667872212176,100.0,4.719507,1.03,0.0,0.0
2022-11-11,26652,142011,5815,430,34308,1.25,357935,65,2,0,1,31357,69483,33048.01,121.44860096981424,100.0,4.719507,1.03,0.0,0.0
2022-11-12,26652,180318,7475,580,45443,1.27,313790,47,1,12,1,42550,84775,26805.166,103.68017031839886,100.0,4.719749,1.02,0.0,0.0
2022-11-13,26652,187675,7549,552,47703,1.15,224950,41,1,33,0,44270,88067,26483.644,114.65318641559082,100.0,4.7326274,1.02,0.0,0.0
2022-11-14,26652,208450,7401,563,42201,1.33,266969,44,2,16,0,48212,81150,22565.004,99.35709615672435,100.0,4.736164,1.03,0.0,0.0
2022-11-15,26652,162328,4653,376,40655,0.92,193610,32,7,26,0,41888,79267,22279.202,107.01575569150536,100.0,4.7361636,1.04,0.0,0.0
2022-11-16,26652,82742,3188,286,22412,1.27,123300,26,1,37,2,4091,18809,9740.286,138.22590816527622,100.0,4.7361636,1.05,0.0,0.0
2022-11-17,26652,167016,4505,394,27521,1.43,217760,35,1,31,0,2464,16929,9156.9237,81.37621215308991,100.0,4.7356887,1.05,0.0,0.0
2022-11-18,26652,169825,4491,419,27196,1.54,167347,26,3,24,2,2764,14931,8972.4,80.92498429401601,100.0,4.7336717,1.0,0.0,0.0
2022-11-19,26652,189098,6359,598,33682,1.77,225820,38,4,26,0,3196,17154,8388.8,97.24244272513076,100.0,4.739895,1.03,0.0,0.0
2022-11-20,26652,192436,7261,763,34989,2.18,227760,47,5,34,4,2645,19011,8772.4,106.3339771303891,100.0,4.7196975,1.02,0.0,0.0
2022-11-21,26652,229650,6885,634,32806,1.93,353828,69,5,47,0,1132,10239,2256.88,85.19890967819286,100.0,4.7172217,1.02,0.0,0.0
2022-11-22,26652,123077,2866,242,16576,1.45,136489,31,0,21,0,119,3226,0.0,62.352599375533806,100.0,4.7071157,1.02,0.0,0.0
2022-11-23,26652,204900,6282,526,30139,1.74,270703,43,4,40,1,386,8341,0.0,90.02428064130797,100.0,4.7572055,1.03,0.0,0.0
2022-11-24,26652,341936,8037,629,60226,1.04,247798,43,4,39,0,72396,127108,16080.1061,61.13831994947216,100.0,4.770867,1.03,0.0,0.0
2022-11-25,26652,324094,10619,770,67455,1.14,479593,79,2,62,5,65244,137436,16048.986,71.1076568260629,100.0,4.7292466,1.04,0.0054644909510119,0.0
2022-11-26,26652,312617,9085,674,67468,0.99,362380,51,6,48,0,71048,143454,18052.206,75.74712176466883,100.0,4.675266,1.05,0.0053687141054055,0.0
2022-11-27,26652,313885,9250,759,69456,1.09,309463,54,5,35,0,70116,144090,18059.372,80.28259407836255,100.0,4.65043,1.04,0.0045216579276768,0.0
2022-11-28,26652,283382,9077,702,66807,1.05,233506,46,3,62,2,68905,138800,16049.578,72.85903418069606,100.0,4.645869,1.01,0.0040884728978856,0.0
2022-11-29,26652,292783,9781,834,65716,1.26,328985,55,4,47,0,64961,129577,16068.578,77.81001142394744,100.0,4.6368837,1.01,0.0039016828585773,0.0
2022-11-30,26652,334872,10336,843,67455,1.24,542973,94,6,56,0,65885,133162,16053.198,77.31215805787274,100.0,4.6473136,1.01,0.0040818725372166,0.0
2022-12-01,26652,310595,8802,702,62616,1.12,439256,74,5,51,1,60073,119863,14045.0235,66.42997928566945,100.0,4.656486,1.0,0.0037368673702121,0.0
2022-11-02,142461,19911,2426,214,11502,1.86,64630,23,0,28,0,3998,22705,489.9258,100.07628982592848,100.0,4.852567,0.0,0.0,0.0
2022-11-03,142461,19514,3645,170,11759,1.44,87822,26,4,18,1,4579,23198,514.479,104.72179444258454,100.0,4.852568,0.0,0.0,0.0
2022-11-04,142461,17591,2264,129,10383,1.24,64180,18,2,21,0,3881,21376,517.398,115.50667444744327,100.0,4.853014,0.0,0.0,0.0
2022-11-05,142461,19606,2384,137,11091,1.23,67740,22,0,13,0,4168,25089,516.705,113.76875242907111,100.0,4.8564153,0.0,0.0,0.0
2022-11-06,142461,21127,2696,241,10314,2.33,75420,25,3,16,0,3778,20292,502.698,114.23753530462852,100.0,4.8559566,0.0,0.0,0.0
2022-11-07,142461,19139,2710,170,12959,1.31,93260,25,3,19,1,3646,27433,518.154,102.11101787904217,100.0,4.845497,0.0,0.0,0.0
2022-11-08,142461,21124,3047,234,12473,1.87,118150,31,1,15,0,4402,27168,515.97,103.97021887334051,100.0,4.844125,0.0,0.0,0.0
2022-11-09,142461,21493,2457,204,11288,1.8,94740,23,0,26,1,4957,24432,528.234,111.52346395742622,100.0,4.84626,0.0,0.0,0.0
2022-11-10,142461,19984,2333,196,11466,1.7,145120,31,1,22,0,4595,23120,523.719,99.5835986743778,100.0,4.8464885,0.0,0.0,0.0
2022-11-11,142461,23580,2745,164,14544,1.12,129070,42,3,1,0,5415,31615,770.574,88.56821184761066,100.0,4.846578,0.0,0.0,0.0
2022-11-12,142461,16451,2021,151,10517,1.43,95910,22,1,27,0,3803,21592,502.068,108.50640417457303,100.0,4.8465776,0.0,0.0,0.0
2022-11-13,142461,19093,2065,132,10818,1.22,69280,18,1,10,0,4125,24125,502.992,99.06533939070016,100.0,4.841543,0.0,0.0,0.0
2022-11-14,142461,17134,2120,150,11593,1.29,129430,34,1,43,1,3658,23660,515.109,105.9362570495696,100.0,4.8516464,0.0,0.0,0.0
2022-11-15,142461,16467,2328,176,12472,1.41,167670,30,0,17,0,3192,23776,515.844,93.92610169491526,100.0,4.8516464,0.0,0.0,0.0
2022-11-16,142461,18288,1776,130,11014,1.18,116040,23,1,39,0,4406,19021,502.887,100.51339864572827,100.0,4.855816,0.0,0.0,0.0
2022-11-17,142461,19045,1888,164,9995,1.64,60720,21,0,35,0,4313,20171,565.377,102.16114580505024,100.0,4.8532324,0.0,0.0,0.0
2022-11-18,142461,17524,1901,158,9287,1.7,102220,22,2,37,3,4274,16398,511.623,105.18369811320754,100.0,4.8486457,0.0,0.0,0.0
2022-11-19,142461,19244,2444,216,9693,2.22,188240,40,3,26,1,4837,23070,516.369,94.07538002359964,100.0,4.854796,0.0,0.0,0.0
2022-11-20,142461,18943,2592,203,10876,1.86,97490,25,0,20,0,3898,25177,524.832,96.56135336346716,100.0,4.8542852,0.0,0.0,0.0
2022-11-21,142461,18713,2362,176,10671,1.64,135040,36,6,15,1,3860,24432,510.426,102.04207904127112,100.0,4.8543763,0.0,0.0,0.0
2022-11-22,142461,16486,1807,165,9643,1.71,76300,22,1,14,0,3283,13974,512.94,85.55600999772778,100.0,4.8543763,0.0,0.0,0.0
2022-11-23,142461,14309,1598,115,9147,1.25,105579,20,5,21,0,2444,11481,511.0854,85.76005056890013,100.0,4.8595157,0.0,0.0,0.0
2022-11-24,142461,12875,1551,145,9188,1.57,48231,21,3,33,0,2283,11947,509.8518,70.74027567975831,100.0,4.870874,0.0,0.0,0.0
2022-11-25,142461,15569,1887,151,10003,1.5,119929,44,1,31,0,2871,13496,507.2246,72.53669869270752,100.0,4.85593,0.0,0.0,0.0
2022-11-26,142461,15832,1687,166,8940,1.85,67504,23,3,17,1,3104,12770,501.5968,78.01264927718417,100.0,4.8577085,0.0,0.0,0.0
2022-11-27,142461,16637,1650,140,9595,1.45,79649,20,0,34,0,3304,15828,639.4873,75.82869571739293,100.0,4.8614264,0.0,0.0,0.0
2022-11-28,142461,13975,1622,125,9811,1.27,58130,28,1,12,1,2630,14332,501.7802,80.22661965623622,100.0,4.8728633,0.0,0.0,0.0
2022-11-29,142461,14278,2609,288,11099,2.59,193173,45,0,16,0,2650,15905,508.5571,69.11498108015135,100.0,4.8742957,0.0,0.0,0.0
2022-11-30,142461,17628,2299,193,12703,1.51,152570,42,4,25,0,4784,22094,1001.3885,75.93094051697291,100.0,4.866944,0.0,0.0,0.0
2022-12-01,142461,16606,1909,170,11731,1.44,114299,33,2,38,0,4543,20459,1009.5612,68.67943297687142,100.0,4.867403,0.0,0.0,0.0
