sku,client_id,date,name,hits_view_search,hits_view_pdp,hits_tocart,session_view,conv_tocart,revenue,ordered_units,cancellations,delivered_units,returns,adv_view_search_category,adv_view_all,adv_sum_all,position_category
522646899,142461,2023-01-21,"Стекла на фары Toyota Camry V40 2006-2009, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",350,36,5,512,0.97,5885,1,0,0,0,38,235,29.6428,168.08653846153845
556508599,142461,2023-01-21,Биксеноновая линза GNX Hella 3R Crystal Vision (2шт),616,272,6,1491,0.4,3980,1,0,0,0,246,4096,25.3063,20.6
579852628,142461,2023-01-21,Линзы Hella 3R Crystal для фар Toyota Avensis 2 2006-2009,19,13,0,67,0.0,4500,1,0,0,0,2,75,0.0,92.47058823529412
510826421,142461,2023-01-22,"Светодиодные линзы, Aozoom, Eneg A3 MAX (комплект), для фар автомобилей универсальные, простые в установке",700,379,32,1847,1.73,22194,3,0,5,0,228,4379,29.8366,22.27542372881356
604285765,142461,2023-01-22,Переходная рамка Mazda 6 gg 2002-2008 Hella 3R/Hella R(ближний),221,40,3,384,0.78,3927,3,0,0,0,10,275,0.0,67.38388625592417
664763425,142461,2023-01-22,Ксеноновая лампа D1S OSRAM 66140 Original Xenarc,118,37,3,193,1.55,10500,3,0,1,0,37,79,12.9245,61.46913580246913
498502951,142461,2023-01-22,Переходная рамка Kia Ceed CD 18-21 для линз Hella 3R (секция ближнего),3,7,4,4,100.0,3278,2,1,0,0,0,0,0.0,189.66666666666663
510826739,142461,2023-01-22,"Линза для фар (ксенон, галоген) GNX Hella R H7 D2S (аналог Koito Q5)",473,170,9,1009,0.89,2500,2,0,0,0,131,1848,0.0,29.68421052631579
298264234,142461,2023-01-22,"Биксеноновая линза GNX Hella 3R Crystal Vision, газоразрядная, ксенон (HID), D1S, D2S, D3S, D4S",474,168,8,1234,0.64,1990,1,0,0,0,162,2210,0.0,39.98076923076923
498504551,142461,2023-01-22,Переходная рамка для замены Valeo 2 на линзы Hella 3R (адаптив),47,10,2,108,1.85,1639,1,0,0,0,6,69,0.0,63.829268292682926
498505432,142461,2023-01-22,Переходная рамка Lada 2110 1995-2012 для линз Hella R (ближний),86,11,4,236,1.69,649,1,0,1,0,16,221,0.0,40.18571428571428
498857701,142461,2023-01-22,Переходные рамки Suzuki Grand Vitara 05-15 для линз Hella 3R (ближний),53,8,1,157,0.63,1089,1,0,0,0,3,117,0.0,69.58
511572331,142461,2023-01-22,"Стекло фары Skoda Octavia A5 2008-2013, левое, GNX, поликарбонат, для автомобилей Шкода Октавия А5",59,6,3,81,3.7,2970,1,0,0,0,1,22,0.0,97.86206896551724
511572340,142461,2023-01-22,"Стекло фары Skoda Octavia A5 2008-2013, правое, GNX, поликарбонат, для автомобилей Шкода Октавия А5",78,13,4,91,4.39,2970,1,0,0,0,0,9,0.0,74.55128205128206
511572393,142461,2023-01-22,"Стекла на фары, GNX, для автомобилей BMW X5 E70 2006-2013, комплект (левое, правое), поликарбонат, передние для БМВ Х5 X5 (E70) из прозрачного материала",111,9,2,147,1.36,6099,1,0,0,0,2,35,0.0,34.56880733944954
511572894,142461,2023-01-22,"Стекла на фары BMW 5 E60 2003-2010, комплект (левое, правое), GNX, поликарбонат, для автомобилей BMW 5-series (E60)",148,11,0,151,0.0,5060,1,0,1,0,39,110,9.4219,45.62385321100918
511573479,142461,2023-01-22,"Стекла на фары, GNX, для автомобилей Honda Civic 2006-2009, комплект (левое, правое), поликарбонат, передние для Хонда Цивик из прозрачного материала",13,5,0,29,0.0,5885,1,0,0,0,0,0,0.0,32.92307692307692
522646780,142461,2023-01-22,"Стекло фары Mazda 3 BK седан (2003 - 2009 г.в.), правое, GNX, поликарбонат, для автомобилей Мазда 3",177,30,2,205,0.97,2200,1,0,0,0,0,0,0.0,52.644067796610166
522646899,142461,2023-01-22,"Стекла на фары Toyota Camry V40 2006-2009, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",325,34,0,461,0.0,5885,1,0,0,0,34,140,18.0366,56.8041237113402
577113184,142461,2023-01-22,"Стекла на фары, GNX, для автомобилей Mazda CX-7 2006-2012, комплект (левое, правое), поликарбонат, передние для Мазда СХ-7 из прозрачного материала",41,7,1,72,1.38,8132,1,0,0,0,0,15,0.0,101.58536585365852
579852445,142461,2023-01-22,Линзы Hella 3R Crystal для фар Nissan Teana 2014-2021,7,1,0,14,0.0,4500,1,1,0,0,0,10,0.0,127.0
636444175,142461,2023-01-22,Переходная рамка Honda CR-V 3 2006-2012 для линз Hella 3R (ближний),32,6,2,72,2.77,1089,1,0,0,0,1,30,0.0,116.87096774193547
747165937,142461,2023-01-22,Линзы LED для фар Ford Focus 2 2007-2011 (A3MAX),22,7,2,28,7.14,7990,1,0,0,0,0,0,0.0,121.1818181818182
805197290,142461,2023-01-22,Светодиодные линзы GNX Silver 3.0 (комплект),28,9,0,87,0.0,12000,1,0,0,0,4,96,0.0,57.958333333333336
510826421,142461,2023-01-23,"Светодиодные линзы, Aozoom, Eneg A3 MAX (комплект), для фар автомобилей универсальные, простые в установке",750,464,49,1927,2.54,29592,4,0,5,0,255,4633,34.93,39.9919191919192
500442990,142461,2023-01-23,Переходная рамка Chrysler 300C 2004-2011 для линз Hella 3R (ближний),5,5,2,13,15.38,2178,2,0,0,0,0,5,0.0,100.2
511572010,142461,2023-01-23,"Стекло фары Mazda 6 GH (2007 - 2012), правое, GNX, поликарбонат, для автомобилей Мазда 6",249,28,8,319,2.5,5940,2,0,0,0,0,0,0.0,41.00401606425703
511572364,142461,2023-01-23,"Стекло фары, GNX, для автомобилей Mazda 6 GH (2007 - 2012), левое, поликарбонат, переднее для для Мазда 6из прозрачного материала",205,76,6,272,2.2,5940,2,0,0,0,1,64,0.0,52.90686274509804
522646889,142461,2023-01-23,"Стекла на фары, GNX, для автомобилей Nissan X-Trail 2007-2011, комплект (левое, правое), поликарбонат, передние для Ниссан Х Трейл из прозрачного материала",15,17,5,68,7.35,12412,2,0,0,0,0,0,0.0,63.86666666666667
763831480,142461,2023-01-23,Биксеноновая линза GNX Hella 5R Diamond Vision,240,146,4,686,0.58,4800,2,0,0,0,95,1746,17.6407,19.924137931034483
800183940,142461,2023-01-23,Лампа Osram H7 Original 64210 (1шт),79,9,2,138,1.44,600,2,0,0,0,0,0,0.0,49.87341772151899
497106605,142461,2023-01-23,"Переходная рамка Mazda CX-7 06-12 для линз Hella 3R (секция ближнего), GNX, для автомобилей Мазда СХ-7",154,5,0,522,0.0,1089,1,0,0,0,69,615,80.8192,53.48235294117647
498859619,142461,2023-01-23,Переходная рамка Mitsubishi Outlander 2018-2021 Модуль Hella 3R (ближний),9,2,2,8,25.0,1089,1,0,0,0,0,0,0.0,30.666666666666668
501612067,142461,2023-01-23,Светодиодные линзы Matchbox Mini Bi-led 1.8 (комплект),146,114,6,596,1.0,5990,1,0,0,0,41,1278,0.0,36.63809523809524
511572637,142461,2023-01-23,"Стекло фары, GNX, для автомобилей Toyota Camry V40 2006-2009, правое, поликарбонат, переднее для Тойота Камри из прозрачного материала",97,7,4,133,3.0,3300,1,0,0,0,0,0,0.0,89.56701030927834
522646899,142461,2023-01-23,"Стекла на фары Toyota Camry V40 2006-2009, комплект (левое, правое), GNX, поликарбонат, для автомобилей Тойота Камри",329,32,1,592,0.16,5885,1,0,1,0,39,405,45.9975,40.16896551724138
522647062,142461,2023-01-23,"Стекла на фары BMW X6 E71 2007-2014, комплект (левое, правое), GNX, поликарбонат, для автомобилей БМВ X6 (E71)",2,4,1,7,14.28,7490,1,0,0,0,0,1,0.0,134.0
556903585,142461,2023-01-23,Переходная рамка Nissan Almera 2 N16 2002-2006 для линз Hella 3R (ближний),99,15,3,223,1.34,1089,1,0,0,0,7,187,0.0,52.79347826086956
572907924,142461,2023-01-23,Переходная рамка Nissan Almera 2 N16 2002-2006 для линз Mini H1 (ближний),19,5,1,81,1.23,1089,1,0,0,0,0,71,0.0,47.63157894736842
579852511,142461,2023-01-23,Линзы Hella 3R Crystal для фар Mazda 6 GH 2011-2013,120,41,7,283,2.47,4500,1,0,0,0,2,177,0.0,78.77118644067797
579855677,142461,2023-01-23,Линзы Hella 3R Crystal для фар Nissan Murano 2 Z51 2007-2015,42,17,2,142,1.4,4500,1,0,0,0,0,142,0.0,108.78571428571428
597900192,142461,2023-01-23,Линзы Hella 3R Clear для фар Toyota Avensis 2 2006-2009,13,7,2,65,3.07,4500,1,0,0,0,2,97,0.0,70.45454545454545
510826421,142461,2023-01-24,"Светодиодные линзы, Aozoom, Eneg A3 MAX (комплект), для фар автомобилей универсальные, простые в установке",765,402,38,2072,1.83,36990,5,0,2,0,278,4247,40.9051,19.98357289527721
260919692,142461,2023-01-24,Ксеноновая лампа D3S OSRAM 66340 Original Xenarc,279,33,7,775,0.9,7900,2,0,0,0,133,1081,132.6195,10.246575342465754
298264234,142461,2023-01-24,"Биксеноновая линза GNX Hella 3R Crystal Vision, газоразрядная, ксенон (HID), D1S, D2S, D3S, D4S",318,106,10,845,1.18,3980,2,0,1,0,99,1599,0.0,44.81278538812786
511572364,142461,2023-01-24,"Стекло фары, GNX, для автомобилей Mazda 6 GH (2007 - 2012), левое, поликарбонат, переднее для для Мазда 6из прозрачного материала",205,29,5,281,1.77,5940,2,1,0,0,6,139,0.0,46.41206030150754
512115771,142461,2023-01-24,"Стекло фары Opel Astra J 2009-2017, правое, GNX, поликарбонат, для автомобилей Опель Астра Джи Астра Джи",31,14,6,96,6.25,6600,2,0,0,0,1,115,0.0,103.33333333333331
478343428,142461,2023-01-24,"Переходная рамка Kia Ceed FL 10-12 для линз Hella 3R (рама на ближний и дальний), GNX, для автомобилей КИА Сид",78,7,2,155,1.29,2189,1,0,0,0,20,93,11.1703,40.293103448275865
510664524,142461,2023-01-24,Переходная рамка Hyundai Santa Fe 3 12-16 для линз Hella 3R/Hella QR (рама ближнего и дальнего),21,11,2,59,3.38,3289,1,0,0,0,3,33,0.0,38.333333333333336
511572289,142461,2023-01-24,"Стекло фары Ford Focus 3 2010-2015, левое, GNX, поликарбонат, для автомобилей Форд Фокус 3",140,26,11,279,3.94,2750,1,0,0,0,13,208,0.0,109.81889763779527
522646671,142461,2023-01-24,"Стекло фары, GNX, для автомобилей Ford Focus 3 2010-2015, правое, поликарбонат, переднее для Форд Фокус 3 из прозрачного материала",103,9,2,131,1.52,2750,1,0,0,0,0,0,0.0,111.05825242718448
556497014,142461,2023-01-24,Бигалогенная линза GNX Hella 3R H7 (2шт),401,211,4,1243,0.32,3980,1,0,0,0,133,2715,19.1033,30.73880597014925
556508599,142461,2023-01-24,Биксеноновая линза GNX Hella 3R Crystal Vision (2шт),565,259,9,1415,0.63,3980,1,0,0,0,208,3633,21.9288,15.07282913165266
556903585,142461,2023-01-24,Переходная рамка Nissan Almera 2 N16 2002-2006 для линз Hella 3R (ближний),61,5,2,136,1.47,1089,1,0,0,0,3,65,0.0,49.98275862068966
579732030,142461,2023-01-24,Линзы Hella 3R Clear для фар Audi A6 C6 неадаптив 2004-2011,14,2,2,21,9.52,4500,1,0,0,0,0,0,0.0,85.21428571428571
579845493,142461,2023-01-24,Линзы Hella 3R Clear для фар Mazda СХ-7 2006-2012,144,11,1,306,0.32,4500,1,0,0,0,41,212,7.6897,44.85436893203884
595894379,142461,2023-01-24,Переходная рамка Volvo FH12 02-12 для линз GNX Hella 3R / R (секция ближнего),216,22,2,255,0.78,1089,1,0,0,0,54,136,8.0221,34.2962962962963
632076691,142461,2023-01-24,"Стекла на фары Ford Focus 2 2008-2010, комплект (левое, правое), GNX, поликарбонат, для автомобилей Форд Фокус 2",190,24,4,264,1.51,5280,1,0,1,0,0,0,0.0,164.2736842105263
650525290,142461,2023-01-24,Герметик Kafuter K-5911B,7,6,1,37,2.7,500,1,0,0,0,0,0,0.0,115.42857142857144
719229247,142461,2023-01-24,Переходная рамка Opel Vectra C 2005-2008 для линз Hella 3R (ближний),29,4,0,82,0.0,1089,1,0,0,0,4,57,0.0,106.12
510826421,142461,2023-01-25,"Светодиодные линзы, Aozoom, Eneg A3 MAX (комплект), для фар автомобилей универсальные, простые в установке",915,491,41,2270,1.8,44388,6,0,7,0,338,5183,79.4935,15.324090121317155
480448445,142461,2023-01-25,"Линзы для фар GNX Hella 3R H7, D2S",217,80,3,479,0.62,3980,2,0,0,0,23,681,0.0,56.43814432989691
763831480,142461,2023-01-25,Биксеноновая линза GNX Hella 5R Diamond Vision,257,117,1,689,0.14,4800,2,0,0,0,107,1387,17.2881,20.01333333333333
409666237,142461,2023-01-25,"Линзы ксенон для фар Ford Focus 2 2007-2011 (CLEAR), GNX, для автомобилей Форд Фокус 2",39,12,1,72,1.38,4500,1,0,0,0,2,31,0.0,96.64864864864865
472480581,142461,2023-01-25,"Стекло фары, GNX, для автомобилей BMW X5 E70 2006-2013, правое, поликарбонат, переднее для БМВ Х5 из прозрачного материала",21,8,3,33,9.09,3300,1,0,0,0,0,0,0.0,32.666666666666664
473103509,142461,2023-01-25,"Стекло фары, GNX, для автомобилей BMW X5 E70 2006-2013, левое, поликарбонат, переднее для БМВ Х5 из прозрачного материала",15,1,3,50,6.0,3300,1,0,0,0,0,20,0.0,39.13333333333333
